Degree_Centrality_Rank,Betweenness_Centrality_Rank,Closeness_Centrality_Rank,Eigenvector_Centrality_Rank,Active_channel_cnt_Rank,Capacity_Rank,alias,Node_Type,Clearnet_Tor_Status,formatted_capacity,Active_channel_cnt,pub_key
337,715,458,464,343,683,Gengen,,Only Tor,14.5m sats,7,029506aafd62226f6af7572dc3f177c9a25bf5b011fd1c60d43803e09e408109c3
1008,1098,800,783,1090,683,BTCPay.buffalodyl.com,,Only Tor,14.5m sats,2,03a9093c517ca3dca803658e58097d6d0ec9d27f25b89d43baac5669e11faf9c28
734,251,201,196,774,683,splurfyn0de,,Only Tor,14.5m sats,3,0201bfc5d9c14d50ebaf4dfd83d70df314ed2a9f0119f28619f3f000a1079ef580
9999,9999,9999,9999,1921,683,Eagle,,Only Tor,14.5m sats,1,03caa083a94f47f9d41136b6fd161acb8c0a2c790c27dc66ba389f7ea30f50e442
1008,1063,1126,1087,774,686,NorthernStar,,Only Tor,14.2m sats,3,033c3c634183087678b728f061c389d8e7d6a13d3d0f7aae938c2db562c61d696b
734,1037,966,860,774,687,Alex71btc ⚡🚀,,Only Tor,14.1m sats,3,02c7e1d98a1e2b61a14e3c1c0d9a36fc8eb257325f2277e8bcbe10b21337f2a45e
569,725,573,777,774,688,Nicolas ⚡,,Only Tor,14.1m sats,3,03413fad64682198e5c740af24388a9d402485ab0b6f7bf05fa04e5a25a6e331b4
390,306,75,95,399,688,The feel-good place,,Only Tor,14.1m sats,6,03817146c7cc11163d7110502657562e0b9033d062c4a785f9369013e477bd664a
466,409,535,704,343,690,Voltage Flow 2.0,LSP,Only Tor,14.1m sats,7,03aefa43fbb4009b21a4129d05953974b7dbabbbfb511921410080860fca8ee1f0
1008,917,427,663,1090,691,Fourth Turning ♻️ LND,,Only Tor,14.0m sats,2,03bc072a0a571b7635ffafcdec53da5c809d06f2f0418adfe41b40ff257e796107
1008,1062,868,922,1090,694,F You Money! 02,,Only Tor,14.0m sats,2,03a522d86b208104ceb3022dfda4c3ee8f480d3bb065e629ee25a13a4fe67bb308
1229,1207,1187,1148,1090,694,D++,,Only Tor,14.0m sats,2,0391aeb8d6d54df19b56c3eec85ea5ab8aa04e6d5865af1b34fd26106ca75bf081
1008,729,745,595,774,694,server.capital,,Only Clearnet,14.0m sats,3,035ac18540bf0856be33f764d745d657cfcd5399a0f6b4baabf1ca4af36762384e
466,785,650,547,473,694,BitDorf,,Only Tor,14.0m sats,5,0293952cbf1be801ba5d73ff34a950affb64fcbfe2d0f46ed0b32c468874aa0d57
569,653,486,477,587,694,Slothy 🦥⚡🇹🇳 Tunisia,,Only Tor,14.0m sats,4,03817596435f25a156da4a89c9dabf2a3e4f9a74418543f3de6b77cab780a473a1
734,829,625,706,774,694,ChainDuel,,Only Tor,14.0m sats,3,02d99d87428e4141881758007e04aaee3ee45f78f3b593a72f091f4310f9832922
569,538,127,108,587,698,Wyatt's Torch,,Only Tor,14.0m sats,4,026433e9a9ed0d87f6b61ff94a9c5b8233cdd4c6bef6d99479b2618861076cf4f4
265,557,441,361,262,699,Coin.Space,,Only Tor,13.6m sats,9,0269f2f23576d16bf054a0d32c21a318926e79d879c187846529974df56de197ae
390,298,835,764,587,700,TheSpiritualMachine,,Only Tor,13.5m sats,4,03da3b1c4891a3c6e37038d629702778775c287f45f229636ccc038ed7f59a0e11
1008,1060,1172,1181,1090,700,moonridge,,Only Tor,13.5m sats,2,03ffb24c4740fd13bc69680c4adebba8c332ad63a9a8ee44a541831eeb73d8e72b
569,705,495,687,1090,702,MidWestLNd,,Only Tor,13.2m sats,2,02b56712f65c281a1eacee0bb034699a716535a1c8ae1c912e232893d4ad27d3a7
734,1004,1097,1079,399,703,039d1f6015cb97a284ff,,Only Tor,13.1m sats,6,039d1f6015cb97a284ff2b1af4bc96b7beda2d39ac167b93e339928a7301b2c030
569,542,659,713,473,711,sphericalmatrix,,Only Tor,13.0m sats,5,035234dc0dec3f740fa09cdde583945a8c07102326b3e17faee97e7ea176b09ec7
1229,1207,992,1022,1090,711,Voltz,,Only Tor,13.0m sats,2,02c4ae20674d7627021639986d75988b5f17c8693ed43b794beeef2384d04e5bf1
1229,1207,216,203,1090,711,CassaComune,,Only Tor,13.0m sats,2,0366401bf255adc2c865009cec4c0627c48d8e648733538aef654615d1e8ac3944
569,493,101,122,587,711,Anon-LN,,Only Tor,13.0m sats,4,02e425eb05aec5198a990fb0b914e9c83a133868629f29b6a2566ed6b60d42b3b0
734,1038,464,512,774,711,Ngu Technologies,,Only Tor,13.0m sats,3,022eb09a7993a0edde69537b420f4119c0de833e0ee47651753b46bf884db75235
1008,1082,926,924,1090,711,Skylar,,Only Clearnet,13.0m sats,2,020de401c4c456ef6ffec0f3fe728551f9fff2f44b2074221c82965b1d220e5522
466,545,138,118,473,711,sara21,,Only Tor,13.0m sats,5,0204591fea88eb3894ff379df03c747da948d661db0eeca16ddb73054254852d47
166,112,404,862,774,711,FederalReverse☇,,Only Tor,13.0m sats,3,02425af7b5f27f324bd3312bc19b58ef9dd40a6a7cac581b70e0cb2f3e31ae77a6
569,278,160,134,587,711,Titan PPLP,,Only Tor,13.0m sats,4,0333668bbb13487cbf0623cadfc111a97a9fe61d969eef6746052d43a2fa4e0630
390,114,914,937,343,711,Donnerwätter,,Only Tor,13.0m sats,7,03ff8254accfed217b86979443346dcee6673ffb06eb7942d0ef14f568930625b7
1008,1110,695,670,1090,711,nameeo,,Only Tor,13.0m sats,2,021ecaf18c177e308009b9bdbf0d6784536e027759f797d64300787a24e6528a7c
734,1050,1099,1030,774,711,unconsumed,,Only Tor,13.0m sats,3,0222726d590fab7bd46f698a1b6f3dbf0291b1250af7ced74ced89531b036906a7
390,697,839,859,262,711,OpenSats,,Only Tor,13.0m sats,9,037c862ec724bc85462aaeb804dd0941cd77dc4521cabd05edf3d0f23ed6b01f09
569,619,915,938,587,711,Kerberos,,Only Tor,13.0m sats,4,03f7f312734a079a3dc54eff1f52b622380ecc0b7b8109df3d1f5cfd978c5661ae
197,627,550,372,192,711,SlowTortoise,,Only Tor,13.0m sats,12,0395ab9ab6ac75949a648c5b7830ecea192c618df2fa6220154a5066878d9f439c
9999,9999,9999,9999,1921,719,donate.sparrowwallet.com,,Only Tor,13.0m sats,1,020a128145c54dec1c1d72e9bf0ec26759d1e16b9a7bba1453e1fc2b4cec6a6fbd
466,484,322,337,473,720,02f7b2d2066450faea68,,Only Tor,12.7m sats,5,02f7b2d2066450faea68d9760ad313297cf4c05cf7cf43c306925668717ba9ff46
734,288,1029,917,587,721,Coincards,,Only Tor,12.6m sats,4,0372bd00e7c43efd583623d8fa688141b91e00d0ad65b29b630bf7188804da50aa
235,357,118,88,192,722,Bratislava,,Only Tor,12.6m sats,12,03a858314a8b0bda32475cb90c34056d3a4faeb00a88489f4fd7689cc39b208c84
1008,782,538,710,587,723,Ocean Satoshi,,Only Tor,12.6m sats,4,0351664db87087bc70c98e9df6e9d515839896c887a7df2088dc56ceebb27e3aba
734,800,1085,1059,774,724,BTS_lightning,,Only Tor,12.5m sats,3,0261d2f4f6777136fe08e6a91c83439e02b79c4d9b5d6d0913e0141ede00e8d74d
734,717,784,640,774,725,Aerarium,,Only Tor,12.5m sats,3,03d4809d1a129228b9afb54dd5b3bcc29b8e59d5c8fc1f3104315baf19c8e0c76b
734,702,694,581,774,726,Slithly,,Only Tor,12.5m sats,3,0391e1bdab04bc73b8f64ae65106990daea53b2510ab180feffd29bb9ef35b18f0
734,507,596,562,774,727,02846c64281cb9f271f9,,Only Tor,12.3m sats,3,02846c64281cb9f271f93f53a0657976e68cfb0830b49f6ea4450d22878faf8d62
734,906,1054,1061,587,728,Tinky-Winky,,Only Tor,12.3m sats,4,0259ad05a14ed2ad2de7315f800b786d6e0765b25dcc2c737ecb5c7f6b5541972b
569,554,569,780,587,729,squirrelyournuts,,Only Tor,12.2m sats,4,03e725cfd805aa830fe19939888e202c5b7e795106c06af88645d71b91eb90f2f5
9999,9999,9999,9999,1921,730,BitCreek 🌊,,Only Tor,12.2m sats,1,02dbdd45505ca50500f78b0c52e73747415147e0c5ca28d72450d18884c54771d8
734,616,446,606,774,730,SatoshiSamourai,,Only Tor,12.2m sats,3,02b61154d89b98662f4c58e1005963e918da6a8fdb5adbea85ad22a20b8e7fc0ad
466,890,592,656,473,732,AccuTrak,,Only Tor,12.1m sats,5,033850b235db0e896348b9c469cb38fb9a6ead0b6a87f793fc8148879687accd5b
466,403,275,283,473,732,OpenMike,,Only Tor,12.1m sats,5,03648d283a4f47671a01612abfa58973450c30bd0a709132798acaa596c45e12bb
734,1102,851,664,343,734,RaspiRay,,Only Tor,12.1m sats,7,0287270ad721e9814105921748e950681472cde7eb2eba23951c7629e29799c7b5
734,1020,1125,1099,587,735,Sats Router,,Only Tor,12.0m sats,4,021172f566b30058a017d066eaf0f08399f9bab8c9259aa54ad3127f5fa5a45b92
9999,9999,9999,9999,1921,742,Tachyon,,Only Tor,12.0m sats,1,02b21730bc36061609cc1fe1bd7f5d3068e0a5e511aaf210a82c046b58020c4aa8
1229,1207,1270,1269,1090,742,RoutingHub⚡,,Only Tor,12.0m sats,2,0239e4dc85543cd84b712850072dc5e1bf0190c44b64dbe822581013f849a794a4
9999,9999,9999,9999,2697,742,Keep Peaking,,Only Tor,12.0m sats,0,02a30a322b271579e0875fc77eb265a82bef0d82589b87560d2bbc41b05804b759
734,763,891,989,774,742,ZH_CH,,Only Tor,12.0m sats,3,02415929623821f9406814c6dff95f447e1619f055aa08207b6f377d77df6451e0
466,400,582,443,399,742,lightning.perkele.digital,,Only Tor,12.0m sats,6,03eccfe6c416c8d815c969c8b26b8304bbf32d4dc4ad0a9e8aba524ab096de7892
734,422,638,539,774,742,⏳ TimeCatcher,,Only Tor,12.0m sats,3,023d9c506d636d6fb215c3995609447fa2e7b136550884596f8d8cbfbff23b2479
1008,532,203,198,1090,742,stage2,,Only Tor,12.0m sats,2,02921dcfeaaab06cbd28b78297d3e49da2e22aa1d63d9da3f314b8c9d422022022
9999,9999,9999,9999,1921,742,Satstralia | LND,,Only Tor,12.0m sats,1,029c5b14214ca7c1f5334db539dbab266088ba43a40563551efb9458756a94cd94
1008,1127,942,785,1090,742,concretejungle🌴,,Only Tor,12.0m sats,2,03fc5c203396450ce4428c450fd59f3c5e8723e7a96926cdfdb45aa519dc6de87c
569,575,806,927,587,742,q-zax-cloud,,Only Tor,12.0m sats,4,028e04e4802901ff6ad233cf1b185f42290f854a0e643bf3f7a7b3433b34364582
734,932,1248,1242,774,742,ClickHere,,Only Tor,12.0m sats,3,02b4341583c38de70c1ba7714b8f732b9d9d8a12334f9cdfe1b8f1e2b5214d32a2
1008,439,790,645,1090,742,DirtMerchant,,Only Tor,12.0m sats,2,027e9c96bf2a2d9b5f9002bc4d4e4765ab525e4e1fb1ada702a4a64a1b40ccdb9d
9999,9999,9999,9999,1921,742,FlashPoint,,Only Tor,12.0m sats,1,0340cebc736a14b2b1598e896635f0858fd5dbb62c27d91fdf5cf16de9bafeb32a
1229,1207,1279,1279,1090,742,AfricaFreeRouting,,Only Tor,12.0m sats,2,02ddb472c8edf0624dec5544507b705aae67d42a6cc2db133ba7e843fd5ce90135
569,612,429,447,587,750,LightningRepublic,,Only Tor,11.8m sats,4,032998b5a87c3f860025132dd5d5d42df6da5933f37c849d2064a658999a1c41f1
1008,744,371,452,1090,750,Phoenix_Risen,,Only Tor,11.8m sats,2,03938f10b2bd7b693f1a2205d06081f778a5a540e8b2273b9b7f5e45938cc9cb97
734,728,559,610,774,752,auntie-ellen,,Only Tor,11.6m sats,3,02b986bbee8ec9382909e2324b46f9585d2368b3903798e5d37706bad1cc2cf46d
197,569,780,695,192,753,SJ-CG-BTC-NODE,,Only Tor,11.5m sats,12,026205555deb792f2f8315ccbb19868fea4eaa06d320427b577dce9c5441677d7b
734,741,1093,1096,774,754,LQwD-SouthKorea,LSP,Only Tor,11.5m sats,3,036982a2b2398b9835a9d6cd2371a08c6e221f9e1b879008959dae28413af78067
734,896,502,328,774,755,mandycat,,Only Tor,11.4m sats,3,02c8b4b6ffb57f4d128e926a15a8e001840c9f68aebded811c665c0ea6f6b95908
9999,9999,9999,9999,1921,756,02233d15a5d9c22001c0,,Only Tor,11.4m sats,1,02233d15a5d9c22001c01a75b18d1e10edb80432207fdbdceba4d9757e60a336b3
569,510,460,415,587,757,yunipher,,Only Clearnet,11.2m sats,4,02cffd722f871b8f064130d2879027c9b169a95ab6ccedbaea4ade7b5d0678ff67
569,786,568,468,587,758,Palodony,,Only Tor,11.2m sats,4,02d4ea7dcd17b69ee2b3b0e31254bf86eb41ec8783a9ccc6e9482533d64678b582
569,248,1121,1162,473,758,Taranis,,Only Tor,11.2m sats,5,026a0ae3ca9ff56a7d38e861022e3805c43f9285720d0990c9fe91eb494287f052
569,444,918,916,587,760,machankura-z,,Only Tor,11.1m sats,4,03202791105580f5b7869ebd599c4ae1ae2a3e1ef47213dfa060cb201e0e1b4505
569,551,494,831,399,761,tnbsats-cln,,Only Tor,11.1m sats,6,026e2431d529afc6ab7144e58ebd492b25a86972aeb5159fb1157f6285c1a42320
466,257,115,105,343,763,Skaloshi,,Only Tor,11.1m sats,7,029a0d058126445a179586a104a8425bc996b88b0bfc533eed34f49d34b1c3b684
569,603,623,342,473,763,ivm-lgh1,,Only Tor,11.1m sats,5,02d96b23515a63c9a8a5981cc4be539a6eeb60043b2fa1c3fe0940cd0bbfc21d74
734,191,189,191,774,763,Once Bitten,,Only Tor,11.1m sats,3,037fca9c7303e42af0c6d2934b24af23a2d226ef58a3a44c25bd86a565571c4be9
569,657,1006,908,587,765,retiringon.bitcoin [myNode],,Only Tor,11.1m sats,4,020cb9b93492969c03d4dd24441e56b6a2c40361fc2033cdef43779dad72b43592
569,707,467,456,587,766,benode,,Only Tor,11.1m sats,4,0235a6b2006f4f55652320a51eff9ef917ce2231dd57c7fa49addac8dc78447de3
235,196,951,909,232,772,BTC_USA,,Only Tor,11.0m sats,10,02a75f33c6fa0e5287d70ca69ca64902fed8beef561b990f33dd4a5a77b9ab43b3
734,740,838,935,774,772,🐝,,Only Tor,11.0m sats,3,026b40c0bcf84bae274868ba643b0a640eefd7da2512a0f912b56157b37af20cb7
9999,9999,9999,9999,1921,772,Tomas_H,,Only Tor,11.0m sats,1,03d414b9c03fb7c9b37ce3fd4f02abf3208a6400ea4485084a1068d68ddcefb732
734,860,419,377,774,772,SpriteElective,,Only Tor,11.0m sats,3,02413d9c273f8ca507440a75f23de5eff1e678d3cb7720e074fb1a7bfc7eefada3
390,795,465,281,399,772,GmLight,,Only Tor,11.0m sats,6,032834219b4d50a1d1aea2c07b7ff4ee969c895f301bcd47de67bf7c88487d40c0
9999,9999,9999,9999,1921,772,Satsback.com,,Only Tor,11.0m sats,1,020ba31412bf883e492ad8a58bfb09818fafa2cbf9512ffbbedaa2de7387fb0ef5
265,135,36,55,774,772,HubSat⚡️lowfees,,Only Tor,11.0m sats,3,03c7f13d2b8be26fcb555363f9459db305d568b7683f9f7fe66282f8d670aee5d7
9999,9999,9999,9999,1921,772,028dce661f2a8d1862d1,,Only Tor,11.0m sats,1,028dce661f2a8d1862d17b9089b40fb813d733b1c25d19ecd401229dc9a24d8ef8
1229,1207,216,203,1090,772,TutDatNode,,Only Tor,11.0m sats,2,0388648475b8e5d2a345c1c8f8a9028e7cbcda2065cf41e120a9ed1507ccdf3529
734,1078,801,763,774,772,Matrix⚡Defekt,,Only Tor,11.0m sats,3,03f918398e7dd266b5ff9ed330c4c86e502a51fc4d594861f1b5896d7cf4bacb44
1008,477,1252,1250,1090,772,sahilc,,Only Tor,11.0m sats,2,039c02976671ae843608584b5b76a7e3f3bf040371d8b34bf5b3c606bb8f3f00a4
1229,1207,1115,1037,1090,772,RedBear2nd,,Only Tor,11.0m sats,2,02eab7f76d938d7b28e6cec10c4b0f3b4ee24b8beb7eb6b66a2c623bc5829aefc8
265,270,614,548,232,779,sk8er02,,Only Tor,11.0m sats,10,029ff1269468694a5e592f9236a47c8510979c26b71d8d75fbeef5e9e47bfe97a4
734,833,1132,1068,774,780,TKB,,Only Tor,11.0m sats,3,02781b71733d3a9f76b6e4bbfba13014b298166c5ad335bd845ad304204ee0bc30
9999,9999,9999,9999,2697,781,MemeracingLN,,Only Tor,10.9m sats,0,03e1b9e6ca5d912254060927794efd3b96a8149f9d360bbec68e693fe7c47a8235
569,533,1141,1143,587,782,freedom,,Only Tor,10.8m sats,4,032621b911400ac60a2c46869a97c9595c2062ea32a7604acba8dec1979f2c510a
390,200,469,642,399,783,blesk.net,,Only Tor,10.8m sats,6,02b8a8fa4ad69db88358dac5bd71c133b05aaf58f2fb82ef3b16b9b68c6ba1e6bf
9999,9999,9999,9999,1921,784,temporariblitz,,Only Tor,10.7m sats,1,02239faaa8e9b72f2499844700e24dc8478e00d80ddc250c7d4a6787db3c7b74ac
1008,944,425,418,1090,785,rahel,,Only Tor,10.7m sats,2,03d912dc1db79a1c6228bfce97652d96b8cf99d99edb92613a999702b20d2d0cf8
9999,9999,9999,9999,774,786,ChainCamp.cz,,Only Clearnet,10.6m sats,3,0259e693cd166f34826682e4800f695056ed1c46f993baceddd0c7ea04f0611774
569,679,698,496,587,787,ZeroBaseFeePleb,,Only Tor,10.5m sats,4,02be146de8bd4b92f98b038a9d9ab413ade61fd8aabec7ef124ef24614bcb67e80
569,908,470,576,587,788,Shtacks_City,,Only Tor,10.5m sats,4,02d304810f1903a0b4964832574daee8388957ce11431986fe8b4dc90f54b899bc
1008,879,606,738,1090,789,Tiankii.com ElSalvador,,Only Tor,10.5m sats,2,03d9d49902a1218148feabb510a1053fa4b0379d37c3fe00ab3c08d9cd3cc3369d
734,883,743,655,774,790,⚡ LN PLEB 🚀,,Only Tor,10.5m sats,3,03065467afc8af809ab69862a1de14209c798f231b110d9c80565fc52062ec216e
235,250,411,705,232,791,bitsader,,Only Tor,10.5m sats,10,03be4f46edfa204e556dbaa19b004f6f2297c7a3257d3adc9c332dad9962e66ba8
1229,1207,1267,1267,774,791,02176b46b4e509f7889f,,Only Tor,10.5m sats,3,02176b46b4e509f7889fc8754eba525858a0bd5eca600a4fce384afc81cca2f244
569,668,566,473,473,793,HAMnoder,,Only Tor,10.4m sats,5,038fdaa84188212e7aec321d443c3206a3ea4e009aa41f37be194154b1be6726c1
9999,9999,9999,9999,1921,794,021a272fc2d9dd07fead,,Only Tor,10.4m sats,1,021a272fc2d9dd07fead10372daabe0ecf23ea7cd7569f8677f890d4f9d2c26f6f
9999,9999,9999,9999,1921,795,lethe,,Only Tor,10.3m sats,1,02beb608b225320db6b5a1204ec91c18234e88efee7cb38342d66d9d0e2aebcc91
1229,1207,982,1089,1090,796,LookBusy5,,Only Tor,10.3m sats,2,02c610db849f37d75e271e48d9f59e4d7d692763a0ad87f28b96b9b244d8ab1dad
235,450,309,453,211,797,Triumph0815_2,,Only Tor,10.2m sats,11,021c1e3239fca9cf59eb1fe41a2083aaa02ccb4b83fba6dcbc4b5bc4224b324a44
569,501,519,697,587,797,thim,,Only Tor,10.2m sats,4,02098bc87bceb821309d79348b1f19b309ba5dd78ccd8692823998d50c28739215
1008,934,1116,1129,1090,799,zappa|CLN,,Only Tor,10.2m sats,2,0200612b22200afba97ae16fc9d74e6ffd9def125276ec0650305834f09215ba42
197,189,308,311,159,800,0377ed19ece4b1e2869a,,Only Tor,10.1m sats,14,0377ed19ece4b1e2869a77773e552e1ca0bbdaaaf1f710ab181b59cb5c813b0535
9999,9999,9999,9999,1921,801,triple_lightning_412346501149638,,Only Clearnet,10.1m sats,1,022d913e98e18f4e72531a78875fcb3e34cdc14d62f41156dd403a997b5a28df93
1229,1207,1049,1053,1090,803,vipsats1,,Only Clearnet,10.1m sats,2,02115d3de2e740854d46375ef945e9ff8071832e75ef047e795314119a3a734f8e
9999,9999,9999,9999,1921,803,022a90739762a43d7acb,,Only Tor,10.1m sats,1,022a90739762a43d7acbdcdcca08caf05bbbc77c36799cea22d652414ba142e9ea
734,902,421,545,774,803,02be99f8bdb0ceac55cb,,Only Clearnet,10.1m sats,3,02be99f8bdb0ceac55cb5ea64b0f4377e5ee5d06917ff55d38d712524af1298592
1008,872,1023,990,1090,803,donteatzebugs,,Only Clearnet,10.1m sats,2,03457d5efde77c43ae640d8f71aa00204ba44bfb4cf2c6cb54dd3c69d340ff1de9
9999,9999,9999,9999,1921,806,satjar,,Only Tor,10.0m sats,1,029a8741675c4c9078b577ddc4348d602d2fb45a12e6087b617925997a84f4c02e
9999,9999,9999,9999,1921,807,btc_lightning_node,,Only Tor,10.0m sats,1,02d126427eb81bad759c59af2a92c6f04f8665010e3f6c6a8ef84febf33800ac4a
9999,9999,9999,9999,1921,843,lnbtc,,Only Tor,10.0m sats,1,021750af59f78e55d1619ad1b8575d795791b12c213f91e625971f8c6fd368c69b
9999,9999,9999,9999,1921,843,WolvesLeague🐺,,Only Tor,10.0m sats,1,03a9f52bb6acf7fb9b4876d2a0da48251ca614b5562164a375783790ee92a610a9
1008,1035,981,1007,1090,843,Super Node,,Only Tor,10.0m sats,2,02ecea52a1ba30df9046fecd001498eef4f7249bf164eafaac2784ae201a262a56
9999,9999,9999,9999,2697,843,crawf,,Only Tor,10.0m sats,0,02d7bb1978df46d8f13c94e1b336e3085bf7a45d43eca8994a26377cf48a17a31e
9999,9999,9999,9999,1921,843,Private Routing a6-83,,Only Tor,10.0m sats,1,02a619f265cde5eb77f3cb4e3158a8340a7ce4184a39c42e3a32893f53e2e3f82b
9999,9999,9999,9999,1921,843,TheTexasBitcoinProject,,Only Tor,10.0m sats,1,03233b3339914a17aa7dfaeb78b677534559c9f997fa5775c3e43747593268aa96
1008,1207,1253,1247,1090,843,TheStackingPotato 🥔,,Only Tor,10.0m sats,2,029e70010cee6462e4f274189480caedee5d082dd93b98c373cac74125409e0387
9999,9999,9999,9999,1921,843,LateStageAustriaHungary🇺🇦,,Only Tor,10.0m sats,1,032261d6ec5fb578919e2455f2061d27bd93df57b26d78cdf7bad38f1368d0531b
9999,9999,9999,9999,1921,843,bitcoin-twitter,,Only Tor,10.0m sats,1,0394a8619decee64ceedf54dda0fb06f3a912fff236824d3b913d3a4e8a9f5f703
1008,940,788,717,1090,843,OversizedLaptopGibberish,,Only Tor,10.0m sats,2,02f06e37e5823ffa40ca7d27dbbf4399827a383d0454ae13a5d303107765f76d83
9999,9999,9999,9999,1921,843,Reonide,,Only Tor,10.0m sats,1,02d51da503cf7f67fb996f9f9b3278477aec998a48171735abc6c40ac4559049f3
9999,9999,9999,9999,1921,843,Vinyl & Ice,,Only Tor,10.0m sats,1,038198109314be718c531864a7494bfc66a5a7666d2f7b6afcf5709448b4d9e8cb
9999,9999,9999,9999,1921,843,frontiblitz,,Only Tor,10.0m sats,1,0216fcf031519e0924e5e4b64a731b207cccb85b13caebffd0f664a32a39bcd368
9999,9999,9999,9999,1921,843,My Grass is Blue,,Only Tor,10.0m sats,1,039be52c19ff66b28f5aca0a784caf4baae108324f8a0d6b4e20fb3f0f0947a65d
9999,9999,9999,9999,1921,843,Cobalt,,Only Tor,10.0m sats,1,032ce1160e18d504381d15903a9049b85f592ad6b43c7191ec74fcc33036a9ef40
9999,9999,9999,9999,1921,843,Samba,,Only Tor,10.0m sats,1,03d60978fdea7d10e79b581a1cb2b3c2f99ae7f391428cc1567c06965a92bd4bf4
235,314,279,352,232,843,Benny444,,Only Tor,10.0m sats,10,026a38b5d58e84d88b1e4ef072153daeb72c317468d33878978a3728fe83d59ecf
9999,9999,9999,9999,2697,843,Ansc01,,Only Tor,10.0m sats,0,025b0c4707515c1754b399b142149944707ffda62af6173cd222aea3d321e239e7
9999,9999,9999,9999,1921,843,Astronode,,Only Tor,10.0m sats,1,020af8a7428f99ce4510e523031e2078c065c1097a48c860ae2cdd3511c8b7627d
1008,944,425,418,1090,843,SaftNode,,Only Tor,10.0m sats,2,02137929771c82bd0eb7ed3bc80c0eb38708e320b01008ad798243d526e17a092d
9999,9999,9999,9999,1921,843,Nodewheretorun,,Only Tor,10.0m sats,1,02d5c0627aac0df59796cfb5e076fa3190128776b68a6ea6555390a37b2033976e
734,990,997,995,587,843,eTernity_nOde,,Only Tor,10.0m sats,4,02e4ebfc64bf742e100f7ed1f4f9c4f3ce03109face9cf5eab58529bd3a5fc6ce9
1008,1032,1190,1204,1090,843,fulgurite,,Only Tor,10.0m sats,2,022e13173f911614a7773e38c8dc735cee817ed822334ba15964c05e65a2031309
9999,9999,9999,9999,1921,843,node02.fulmo.org,,Only Tor,10.0m sats,1,02b6dabd436275044399002241195b82b7fed517b226d0a109b1d07a39d7b4a91a
9999,9999,9999,9999,1921,843,One Love Bitcoin,,Only Tor,10.0m sats,1,02ca8d072374c685cb7e8fb24c1f1b2e7de6c43b8ffe89acb23377c5ff09f1d0dc
9999,9999,9999,9999,1921,843,FalcoonBR-LND,,Only Tor,10.0m sats,1,026b42139f3e37ffcb6db9860584d12799aa448c014cbd40b039ffbd1269d6c547
9999,9999,9999,9999,1921,843,FridaysForFullnodes,,Only Tor,10.0m sats,1,025bda434ff1a69b84e9dcc18442bc4eaea22f9d92cef3542d4406ccfdbbcace30
1229,1207,1013,1029,1090,843,SambalOelek,,Only Tor,10.0m sats,2,025bfc0e63a775eff8b47ef1509e2a26924ea5554cfc86853cde0c7a82fd2bfa81
9999,9999,9999,9999,1921,843,🇨🇭Vix18,,Only Tor,10.0m sats,1,03d32e5618df518e911e2c0bf4686e9d236ae9ab0afd442f0a5de28b74d64338b3
9999,9999,9999,9999,1921,843,03724e7a40de23e61f15,,Only Tor,10.0m sats,1,03724e7a40de23e61f151dec476ecae98b9d927cdf2752353086becad59f7b4220
569,119,184,189,587,843,Stinger32LND,,Only Tor,10.0m sats,4,03e086e590f2255a7423cea5dc2b8fbcaffa3d8044c26dbea84728ea4b4648e41a
9999,9999,9999,9999,1921,843,jairusats,,Only Tor,10.0m sats,1,02cc7f5d4d167ec871341f8f2a4c175546b71b417166ac7a9ac5b5793678f15d1b
1008,783,1109,1151,1090,843,sphinxrouting-fceb9955a9,,Only Tor,10.0m sats,2,02315fe3619ffdea2561bcacecada87b226723f471a59fdbfec18c4e84bcf785b2
9999,9999,9999,9999,1921,843,Forever Laura,,Only Tor,10.0m sats,1,0332f70a7f75e794cfb27f743bc237998951eb38b63ea18165af521e2500484877
9999,9999,9999,9999,1921,843,PKVJtvy4zXSLvYXnjBu,,Only Tor,10.0m sats,1,0345dea313a1073ea4c64589b91a1fb963cb66aef2ee84570d34d2db14533cc286
9999,9999,9999,9999,2697,843,Jimmythepad,,Only Clearnet,10.0m sats,0,02cec4dee95aae60c3b4e1008be92324f349c5d2b6d311af5f2f44fa41b9587b1f
9999,9999,9999,9999,1921,843,A-ADS,,Only Tor,10.0m sats,1,02eff4053a30921dd739b5ffa6f9299435637206598f9240d7bc9c8df27cb7ff61
390,578,803,863,343,843,LOUDIRON,,Only Tor,10.0m sats,7,023ef61f179d401434cdb44cd392d06e1bbeeb4eba66097d87aaf5e1232b7a5506
1008,768,190,180,1090,843,Rucio Moro,,Only Tor,10.0m sats,2,021a23f6698383454e51f0ad66e20410d61ec1771028531eca867569368b6f1032
51,35,26,48,1090,843,Fold,,Only Clearnet,10.0m sats,2,02816caed43171d3c9854e3b0ab2cf0c42be086ff1bd4005acc2a5f7db70d83774
42,40,197,430,1090,843,Casa,,Only Tor,10.0m sats,2,0391489a933ab83094d1af43b3df3e8c8d467474649361912f05211d0e68a28fc9
9999,9999,9999,9999,1921,843,Coherence [LND],,Only Tor,10.0m sats,1,0378d8b9a46189371ece70870b39e8a80f80f952c967289d7234b99b176577a212
